TIRF Data File: Project 1792; Run 29; ISO False; ID IVMgsU9
ET	V	SA	IA	RL	FX	FY	FZ	MX	MZ	NFX	NFY	P	N	HT	RE	SR	TSTO	TSTC	TSTI	TSTSI	RST	CFZ	CV	CSA	CSR	CP	CIA	AmbTmp	BELTX
s	kph	deg	deg	cm	N	N	N	Nm	Nm	none	none	psi	rpm	Nm	cm	SAE	deg c	deg c	deg c	deg c	deg c	N	kph	deg	none	psi	deg	deg c	cm
69.95	0.01	0.010	0.007	32.41	30.96	371.77	-3090.90	59.35	-17.29	-0.01	-0.12	19.11	0.09	5.37	23.18	0.40	26.96	25.17	26.22	29.94	22.13	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
69.96	0.01	0.013	0.004	32.42	23.82	368.13	-3088.04	57.00	-17.66	-0.01	-0.12	19.09	-0.03	9.03	-76.16	-1.43	26.93	25.19	26.23	29.94	22.14	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
69.97	0.01	0.018	-0.002	32.42	25.27	372.40	-3090.61	58.94	-17.45	-0.01	-0.12	19.09	-0.15	10.25	-14.41	-3.25	26.89	25.17	26.23	29.97	22.14	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
69.98	0.01	0.015	0.003	32.41	24.50	371.56	-3092.06	60.13	-17.90	-0.01	-0.12	19.09	-0.15	11.47	-14.41	-3.25	26.97	25.19	26.27	29.97	22.13	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
69.99	0.01	0.007	0.004	32.41	29.47	371.61	-3087.23	58.24	-17.52	-0.01	-0.12	19.10	0.09	7.81	23.18	0.40	26.94	25.19	26.27	30.00	22.13	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
70.00	-0.00	0.015	-0.003	32.41	33.24	368.94	-3088.64	57.94	-15.97	-0.01	-0.12	19.09	0.09	12.70	-3.21	-11.09	26.96	25.16	26.28	30.00	22.11	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
70.01	0.02	0.015	0.005	32.41	30.99	371.73	-3088.65	59.07	-16.64	-0.01	-0.12	19.07	-0.15	6.59	-30.81	-2.05	27.01	25.18	26.27	30.02	22.09	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
70.02	0.03	0.016	0.003	32.41	23.83	371.63	-3090.04	60.50	-18.31	-0.01	-0.12	19.08	-0.39	6.59	-18.01	-2.80	26.99	25.13	26.30	29.99	22.10	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
70.03	0.01	0.010	-0.003	32.42	27.22	370.06	-3087.17	57.97	-18.83	-0.01	-0.12	19.08	-0.15	13.92	-14.41	-3.25	27.01	25.15	26.27	29.99	22.09	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
70.04	0.02	0.012	0.003	32.42	34.66	371.52	-3092.29	59.53	-17.05	-0.01	-0.12	19.07	0.09	13.92	49.57	-0.35	27.01	25.14	26.27	29.97	22.06	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
70.05	-0.02	0.019	0.003	32.42	43.22	370.36	-3087.56	57.42	-15.83	-0.01	-0.12	19.07	0.09	20.02	-55.99	-1.58	27.02	25.13	26.28	29.97	22.04	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
70.06	0.01	0.013	-0.002	32.41	41.78	370.18	-3086.65	57.91	-16.69	-0.01	-0.12	19.07	-0.03	10.25	-76.16	-1.43	27.05	25.10	26.32	29.97	22.05	-3112.87	1.66	0.000	10.00	19.00	0.000	26.87	0.00
70.07	0.02	0.012	-0.005	32.42	33.94	370.03	-3088.98	58.85	-18.12	-0.01	-0.12	19.07	-0.15	10.25	-30.81	-2.05	27.01	25.14	26.28	29.96	22.05	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
70.08	0.01	0.015	0.003	32.42	34.55	370.45	-3090.09	59.64	-16.45	-0.01	-0.12	19.08	0.22	9.03	10.06	2.22	27.02	25.13	26.30	29.91	22.02	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
70.09	0.03	0.003	0.001	32.42	27.39	370.32	-3087.24	58.01	-17.48	-0.01	-0.12	19.06	-0.03	-3.17	-249.59	-1.13	27.02	25.12	26.30	29.86	22.02	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
70.10	0.02	0.020	0.007	32.41	22.30	374.13	-3087.42	60.01	-18.55	-0.01	-0.12	19.08	-0.03	7.81	-162.87	-1.20	27.02	25.10	26.33	29.91	22.03	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
70.11	-0.02	0.015	0.001	32.42	27.98	372.67	-3087.56	59.79	-17.75	-0.01	-0.12	19.08	-0.27	10.25	19.22	0.69	26.99	25.12	26.37	29.89	22.07	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
70.12	-0.02	0.018	0.001	32.42	33.88	370.38	-3086.51	58.55	-16.22	-0.01	-0.12	19.11	0.09	6.59	-55.99	-1.58	27.05	25.14	26.33	29.88	22.09	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
70.13	0.01	0.012	0.005	32.41	34.65	372.92	-3089.00	59.99	-15.77	-0.01	-0.12	19.11	0.22	16.36	10.06	2.22	27.04	25.08	26.33	29.84	22.11	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
70.14	0.01	0.013	-0.008	32.42	30.10	369.89	-3086.36	58.50	-18.42	-0.01	-0.12	19.10	-0.03	12.70	-76.16	-1.43	27.05	25.10	26.35	29.83	22.09	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
70.15	0.01	0.007	-0.000	32.42	28.08	370.27	-3087.58	58.65	-19.64	-0.01	-0.12	19.10	0.09	10.25	23.18	0.40	27.01	25.13	26.33	29.81	22.09	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
70.16	0.01	0.015	-0.000	32.42	38.26	369.07	-3089.98	58.11	-16.85	-0.01	-0.12	19.10	-0.03	6.59	-76.16	-1.43	27.04	25.12	26.32	29.79	22.07	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
70.17	0.01	0.018	0.004	32.41	43.35	371.68	-3088.05	58.98	-15.14	-0.01	-0.12	19.11	0.09	7.81	23.18	0.40	27.05	25.14	26.35	29.79	22.07	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
70.18	0.02	0.009	-0.000	32.42	38.22	372.57	-3087.89	59.19	-16.87	-0.01	-0.12	19.11	-0.15	9.03	-30.81	-2.05	27.05	25.12	26.28	29.84	22.06	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
70.19	0.01	0.016	0.003	32.41	28.75	372.70	-3084.97	58.18	-17.95	-0.01	-0.12	19.11	0.09	13.92	23.18	0.40	26.99	25.14	26.32	29.83	22.06	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
70.20	0.01	0.006	-0.000	32.41	26.48	371.44	-3084.96	58.58	-17.34	-0.01	-0.12	19.12	-0.27	10.25	-7.96	-5.07	27.02	25.11	26.25	29.83	22.05	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
70.21	0.01	0.016	0.003	32.41	26.03	371.61	-3086.30	58.75	-17.01	-0.01	-0.12	19.13	-0.03	10.25	-76.16	-1.43	27.04	25.11	26.35	29.84	22.05	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
70.22	0.01	0.012	0.001	32.42	24.45	370.35	-3087.30	58.65	-17.92	-0.01	-0.12	19.13	0.34	5.37	6.42	4.05	27.04	25.10	26.38	29.84	22.04	-3112.87	1.66	0.000	10.00	19.00	0.000	26.91	0.00
70.23	-0.00	0.016	-0.003	32.42	29.41	370.14	-3088.76	59.46	-17.54	-0.01	-0.12	19.12	-0.15	17.58	2.00	15.24	26.97	25.13	26.35	29.88	22.05	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
70.24	0.01	0.020	0.003	32.41	33.19	368.20	-3091.42	59.95	-15.99	-0.01	-0.12	19.10	-0.15	11.47	-14.41	-3.25	27.04	25.09	26.32	29.81	22.05	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
70.25	0.01	0.018	0.001	32.42	33.15	370.43	-3086.66	59.21	-16.00	-0.01	-0.12	19.11	-0.27	12.70	-7.96	-5.07	27.04	25.09	26.35	29.79	22.05	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
70.26	0.02	0.013	0.003	32.41	29.42	371.61	-3087.63	59.54	-18.18	-0.01	-0.12	19.14	-0.03	10.25	-162.87	-1.20	27.07	25.07	26.32	29.84	22.11	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
70.27	0.02	0.012	-0.003	32.42	32.95	371.26	-3086.43	58.76	-18.66	-0.01	-0.12	19.11	0.09	13.92	49.57	-0.35	27.02	25.10	26.25	29.84	22.14	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
70.28	0.01	0.022	0.001	32.41	40.34	370.34	-3089.05	58.85	-16.90	-0.01	-0.12	19.11	-0.03	7.81	-76.16	-1.43	27.05	25.10	26.22	29.84	22.17	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
70.29	0.01	0.004	-0.000	32.42	41.95	371.48	-3085.81	58.71	-15.33	-0.01	-0.12	19.11	-0.15	9.03	-14.41	-3.25	27.04	25.12	26.20	29.86	22.18	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
70.30	0.01	0.015	-0.003	32.42	38.84	371.23	-3087.57	58.29	-15.84	-0.01	-0.12	19.10	0.09	5.37	23.18	0.40	27.01	25.12	26.17	29.89	22.19	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
70.31	0.01	0.016	0.007	32.41	29.38	371.82	-3088.69	59.68	-18.20	-0.01	-0.12	19.10	0.09	9.03	23.18	0.40	26.97	25.12	26.15	29.91	22.18	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
70.32	0.01	0.010	0.001	32.42	28.70	370.37	-3088.73	59.45	-17.97	-0.01	-0.12	19.08	-0.27	10.25	-7.96	-5.07	26.96	25.12	26.13	29.89	22.18	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
70.33	0.01	0.015	-0.003	32.42	32.34	369.01	-3088.85	59.23	-16.47	-0.01	-0.12	19.09	-0.15	15.14	-14.41	-3.25	27.01	25.10	26.18	29.94	22.19	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
70.34	0.02	0.012	0.010	32.41	28.92	372.00	-3092.46	60.80	-17.23	-0.01	-0.12	19.09	0.22	5.37	21.51	0.51	27.01	25.13	26.17	29.91	22.19	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
70.35	-0.00	0.019	0.004	32.41	26.76	371.68	-3089.98	59.86	-17.87	-0.01	-0.12	19.08	-0.03	9.03	10.55	2.07	26.97	25.10	26.22	29.92	22.18	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
70.36	0.01	0.009	0.001	32.41	31.76	370.53	-3085.97	60.36	-16.84	-0.01	-0.12	19.05	-0.15	7.81	-14.41	-3.25	27.02	25.08	26.22	29.89	22.15	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
70.37	0.02	0.007	-0.002	32.42	34.64	370.25	-3085.44	58.42	-15.78	-0.01	-0.12	19.05	-0.03	11.47	-162.87	-1.20	27.10	25.08	26.28	29.88	22.15	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
70.38	0.01	0.012	-0.002	32.42	32.41	371.34	-3084.10	57.82	-18.37	-0.01	-0.12	19.05	-0.03	15.14	-76.16	-1.43	27.05	25.08	26.27	29.89	22.16	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
70.39	0.02	0.013	-0.005	32.42	36.69	371.24	-3086.88	59.45	-17.76	-0.01	-0.12	19.05	-0.03	15.14	-162.87	-1.20	27.02	25.10	26.27	29.88	22.17	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
70.40	0.02	0.013	0.008	32.41	46.11	370.81	-3083.58	58.14	-16.70	-0.01	-0.12	19.06	-0.03	15.14	-162.87	-1.20	27.04	25.11	26.30	29.88	22.18	-3112.87	1.66	0.000	10.00	19.00	0.000	26.91	0.00
70.41	-0.02	0.022	-0.003	32.41	49.22	370.23	-3086.36	59.14	-14.91	-0.02	-0.12	19.06	-0.27	17.58	19.22	0.69	27.04	25.11	26.30	29.88	22.18	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
70.42	-0.00	0.015	0.001	32.42	42.55	370.45	-3084.86	58.94	-16.89	-0.01	-0.12	19.04	-0.03	11.47	10.55	2.07	26.93	25.15	26.33	29.88	22.18	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
70.43	0.01	0.016	-0.000	32.42	35.78	370.29	-3085.33	58.36	-18.26	-0.01	-0.12	19.04	-0.03	12.70	-76.16	-1.43	27.01	25.16	26.30	29.88	22.15	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
70.44	0.01	0.018	0.005	32.41	33.88	369.52	-3085.63	58.80	-17.50	-0.01	-0.12	19.05	-0.27	12.70	-7.96	-5.07	27.02	25.17	26.33	29.91	22.16	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
70.45	0.01	0.013	0.003	32.42	35.99	370.50	-3083.15	58.12	-16.25	-0.01	-0.12	19.05	0.09	6.59	23.18	0.40	26.97	25.19	26.28	29.91	22.16	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
70.46	0.01	0.020	0.001	32.42	36.00	371.57	-3083.16	58.36	-16.24	-0.01	-0.12	19.06	0.09	12.70	23.18	0.40	26.93	25.19	26.23	29.94	22.17	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
70.47	-0.00	0.010	0.001	32.41	32.40	370.43	-3085.56	59.03	-17.73	-0.01	-0.12	19.05	-0.03	4.15	10.55	2.07	26.96	25.19	26.23	29.97	22.16	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
70.48	-0.00	0.015	0.005	32.41	37.44	371.76	-3082.98	57.69	-16.03	-0.01	-0.12	19.05	0.09	12.70	-3.21	-11.10	26.93	25.21	26.22	29.99	22.15	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
70.49	0.01	0.018	-0.003	32.42	36.00	371.30	-3085.45	58.65	-16.24	-0.01	-0.12	19.07	-0.15	12.70	-14.41	-3.25	26.89	25.16	26.20	30.02	22.19	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
70.50	0.01	0.010	-0.005	32.42	33.88	371.22	-3085.46	58.64	-16.86	-0.01	-0.12	19.05	0.09	9.03	23.18	0.40	26.96	25.13	26.13	30.02	22.22	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
70.51	0.02	0.007	0.004	32.41	31.68	371.73	-3081.95	58.17	-18.15	-0.01	-0.12	19.05	-0.15	10.25	-30.81	-2.05	26.97	25.12	26.18	30.04	22.24	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
70.52	0.01	0.013	-0.003	32.42	37.44	369.07	-3084.61	58.68	-16.68	-0.01	-0.12	19.05	-0.15	10.25	-14.41	-3.25	26.97	25.10	26.18	30.05	22.24	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
70.53	0.01	0.009	0.001	32.41	44.70	369.25	-3086.89	58.34	-14.97	-0.01	-0.12	19.07	0.09	15.14	23.18	0.40	26.96	25.09	26.23	30.05	22.26	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
70.54	0.02	0.012	-0.006	32.42	44.67	370.02	-3081.16	57.20	-16.91	-0.01	-0.12	19.10	0.09	13.92	49.57	-0.35	26.99	25.07	26.20	30.04	22.28	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
70.55	0.01	0.009	0.007	32.41	40.97	370.70	-3088.08	59.35	-17.79	-0.01	-0.12	19.11	0.34	6.59	6.42	4.05	26.99	25.06	26.23	30.00	22.30	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
70.56	0.01	0.010	-0.003	32.42	37.44	369.04	-3086.87	58.97	-16.68	-0.01	-0.12	19.11	-0.03	0.49	-76.16	-1.43	26.94	25.05	26.23	29.99	22.30	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
70.57	0.01	0.025	0.001	32.41	33.16	371.61	-3086.91	60.09	-16.65	-0.01	-0.12	19.12	-0.39	11.47	-5.50	-6.90	26.96	25.05	26.18	29.97	22.31	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
70.58	-0.00	0.012	-0.003	32.42	28.78	371.37	-3083.15	58.99	-17.29	-0.01	-0.12	19.12	-0.27	16.36	1.10	28.41	26.89	25.04	26.20	29.97	22.32	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
70.59	0.01	0.013	0.003	32.41	26.66	370.57	-3084.43	59.52	-17.91	-0.01	-0.12	19.14	0.09	6.59	23.18	0.40	26.89	25.06	26.20	29.97	22.34	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
70.60	0.02	0.007	0.004	32.41	33.11	371.78	-3082.12	58.84	-16.66	-0.01	-0.12	19.13	0.22	10.25	21.51	0.51	26.91	25.05	26.18	29.97	22.33	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
70.61	0.01	0.015	-0.003	32.42	31.76	371.41	-3081.07	58.72	-16.84	-0.01	-0.12	19.14	-0.15	18.80	-14.41	-3.25	26.89	25.06	26.20	30.00	22.32	-3112.87	1.66	0.000	10.00	19.00	0.000	26.91	0.00
70.62	0.01	0.015	0.001	32.41	33.06	369.30	-3080.79	57.54	-17.32	-0.01	-0.12	19.13	0.09	7.81	23.18	0.40	26.91	25.05	26.12	30.05	22.31	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
70.63	0.03	0.013	0.004	32.41	31.58	371.77	-3082.02	58.82	-17.55	-0.01	-0.12	19.14	-0.03	16.36	-249.59	-1.13	26.96	25.03	26.05	30.07	22.30	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
70.64	0.01	0.018	-0.000	32.42	36.63	368.02	-3085.42	57.90	-17.14	-0.01	-0.12	19.14	-0.03	16.36	-76.16	-1.43	26.96	25.00	26.05	30.05	22.26	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
70.65	-0.02	0.015	0.007	32.41	42.59	370.80	-3082.56	58.65	-16.23	-0.01	-0.12	19.14	0.09	15.14	-55.99	-1.58	27.01	25.00	26.05	30.02	22.26	-3112.87	1.66	0.000	10.00	19.00	0.000	26.91	0.00
70.66	0.02	0.025	-0.000	32.42	44.62	371.54	-3082.62	58.89	-16.93	-0.01	-0.12	19.12	0.09	13.92	49.57	-0.35	27.02	25.03	26.08	30.02	22.24	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
70.67	0.01	0.016	-0.008	32.42	42.41	368.80	-3083.49	57.88	-17.58	-0.01	-0.12	19.11	-0.27	9.03	-7.96	-5.07	27.04	25.04	26.03	30.00	22.25	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
70.68	0.02	0.010	0.003	32.41	39.70	371.71	-3082.50	58.88	-16.65	-0.01	-0.12	19.11	0.09	16.36	49.57	-0.35	27.02	25.03	25.98	30.00	22.28	-3112.87	1.66	0.000	10.00	19.00	0.000	26.91	0.00
70.69	0.02	0.007	-0.002	32.41	35.32	370.29	-3082.09	57.96	-16.65	-0.01	-0.12	19.09	0.22	6.59	21.51	0.51	27.05	25.04	26.00	29.99	22.30	-3112.87	1.66	0.000	10.00	19.00	0.000	26.91	0.00
70.70	0.03	0.016	-0.005	32.42	31.04	370.18	-3084.67	59.56	-17.26	-0.01	-0.12	19.11	-0.15	11.47	-47.22	-1.69	27.01	25.03	26.03	29.97	22.29	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
70.71	0.01	0.018	0.001	32.42	31.63	371.60	-3083.21	58.98	-17.53	-0.01	-0.12	19.11	-0.03	15.14	-76.16	-1.43	27.01	25.04	26.00	29.97	22.29	-3112.87	1.66	0.000	10.00	19.00	0.000	26.91	0.00
70.72	0.01	0.013	0.014	32.41	31.80	371.19	-3082.13	58.59	-16.82	-0.01	-0.12	19.10	-0.03	11.47	-76.16	-1.43	26.97	25.04	26.03	29.97	22.28	-3112.87	1.66	0.000	10.00	19.00	0.000	26.92	0.00
70.73	-0.00	0.015	-0.009	32.42	35.32	369.90	-3078.54	56.89	-16.65	-0.01	-0.12	19.08	-0.03	11.47	10.55	2.07	26.96	25.06	26.07	29.96	22.30	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
70.74	-0.00	0.013	0.004	32.42	31.00	371.74	-3078.35	57.10	-17.92	-0.01	-0.12	19.08	-0.27	10.25	1.10	28.41	26.96	25.06	26.10	29.96	22.31	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
70.75	-0.00	0.018	0.004	32.41	32.21	371.83	-3083.51	60.26	-17.80	-0.01	-0.12	19.08	0.09	15.14	-3.21	-11.09	26.99	25.07	26.10	29.97	22.31	-3112.87	1.66	0.000	10.00	19.00	0.000	26.91	0.00
70.76	0.02	0.010	-0.002	32.42	36.05	370.30	-3081.00	57.82	-16.87	-0.01	-0.12	19.07	-0.03	2.93	-162.87	-1.20	27.02	25.08	26.10	29.97	22.32	-3112.87	1.66	0.000	10.00	19.00	0.000	26.92	0.00
70.77	0.01	0.016	-0.000	32.42	40.42	371.55	-3082.52	58.89	-16.22	-0.01	-0.12	19.06	-0.15	17.58	-14.41	-3.25	26.99	25.07	26.10	29.94	22.30	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
70.78	-0.02	0.012	0.005	32.41	41.12	373.00	-3082.57	59.12	-17.74	-0.01	-0.12	19.06	-0.27	13.92	19.22	0.69	26.96	25.06	26.20	29.94	22.27	-3112.87	1.66	0.000	10.00	19.00	0.000	26.91	0.00
70.79	0.01	0.016	0.004	32.42	43.17	369.58	-3079.29	58.62	-16.50	-0.01	-0.12	19.06	0.22	10.25	10.06	2.22	26.94	25.08	26.13	29.89	22.25	-3112.87	1.66	0.000	10.00	19.00	0.000	26.92	0.00
70.80	0.02	0.010	0.010	32.41	40.49	369.89	-3081.52	58.92	-14.91	-0.01	-0.12	19.07	-0.03	5.37	-162.87	-1.20	26.91	25.10	26.13	29.88	22.22	-3112.87	1.66	0.000	10.00	19.00	0.000	26.91	0.00
70.81	0.01	0.016	-0.002	32.41	30.94	371.49	-3080.88	58.69	-16.02	-0.01	-0.12	19.06	-0.03	16.36	-76.16	-1.43	26.94	25.10	26.17	29.86	22.18	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
70.82	-0.00	0.010	-0.000	32.41	23.73	372.67	-3082.94	59.19	-17.70	-0.01	-0.12	19.05	-0.15	6.59	2.00	15.24	26.96	25.11	26.17	29.84	22.17	-3112.87	1.66	0.000	10.00	19.00	0.000	26.92	0.00
70.83	-0.00	0.007	0.003	32.41	23.77	369.51	-3081.14	59.49	-18.33	-0.01	-0.12	19.05	-0.15	10.25	2.00	15.24	26.93	25.10	26.22	29.84	22.14	-3112.87	1.66	0.000	10.00	19.00	0.000	26.92	0.00
70.84	-0.00	0.018	-0.006	32.41	30.40	369.02	-3081.33	58.88	-17.01	-0.01	-0.12	19.05	0.09	13.92	-3.21	-11.10	26.88	25.12	26.18	29.86	22.12	-3112.87	1.66	0.000	10.00	19.00	0.000	26.91	0.00
70.85	0.03	0.006	-0.010	32.42	34.64	371.05	-3082.55	59.54	-16.42	-0.01	-0.12	19.05	-0.03	11.47	-249.59	-1.13	26.86	25.13	26.23	29.83	22.11	-3112.87	1.66	0.000	10.00	19.00	0.000	26.91	0.00
70.86	0.02	0.015	-0.003	32.42	30.31	370.31	-3081.22	59.14	-17.05	-0.01	-0.12	19.05	-0.15	7.81	-30.81	-2.05	26.89	25.13	26.25	29.88	22.08	-3112.87	1.66	0.000	10.00	19.00	0.000	26.93	0.00
70.87	-0.00	0.020	0.004	32.41	25.99	371.83	-3081.07	59.32	-18.32	-0.01	-0.12	19.05	-0.15	7.81	2.00	15.24	26.88	25.16	26.27	29.88	22.06	-3112.87	1.66	0.000	10.00	19.00	0.000	26.92	0.00
70.88	0.01	0.007	0.001	32.42	30.93	370.50	-3080.86	58.46	-16.02	-0.01	-0.12	19.05	0.09	9.03	23.18	0.40	26.88	25.16	26.32	29.88	22.06	-3112.87	1.66	0.000	10.00	19.00	0.000	26.91	0.00
70.89	0.02	0.013	-0.002	32.42	29.54	371.50	-3079.79	58.55	-16.85	-0.01	-0.12	19.04	-0.03	4.15	-162.87	-1.20	26.86	25.13	26.28	29.89	22.05	-3112.87	1.66	0.000	10.00	19.00	0.000	26.92	0.00
70.90	0.01	0.013	0.005	32.41	31.67	371.94	-3078.90	59.04	-17.52	-0.01	-0.12	19.03	-0.15	10.25	-14.41	-3.25	26.86	25.12	26.32	29.91	22.05	-3112.87	1.66	0.000	10.00	19.00	0.000	26.93	0.00
70.91	-0.00	0.015	0.004	32.41	28.11	371.82	-3082.25	59.47	-18.34	-0.01	-0.12	19.05	-0.15	11.47	2.00	15.24	26.86	25.13	26.30	29.91	22.05	-3112.87	1.66	0.000	10.00	19.00	0.000	26.91	0.00
70.92	-0.02	0.013	0.001	32.42	31.03	369.40	-3081.19	58.88	-16.62	-0.01	-0.12	19.06	-0.15	5.37	34.81	-0.07	26.89	25.12	26.35	29.94	22.06	-3112.87	1.66	0.000	10.00	19.00	0.000	26.92	0.00
70.93	0.01	0.009	-0.006	32.42	30.93	370.17	-3079.98	58.98	-16.02	-0.01	-0.12	19.06	-0.15	6.59	-14.41	-3.25	26.89	25.09	26.33	29.96	22.08	-3112.87	1.66	0.000	10.00	19.00	0.000	26.93	0.00
70.94	0.03	0.019	0.001	32.41	30.12	369.44	-3080.08	59.35	-17.12	-0.01	-0.12	19.07	-0.03	7.81	-249.59	-1.13	26.93	25.14	26.32	29.92	22.09	-3112.87	1.66	0.000	10.00	19.00	0.000	26.93	0.00
70.95	-0.00	0.012	-0.000	32.42	28.74	371.55	-3080.86	58.68	-17.95	-0.01	-0.12	19.07	-0.15	5.37	2.00	15.24	26.96	25.13	26.30	29.94	22.12	-3112.87	1.66	0.000	10.00	19.00	0.000	26.91	0.00
70.96	0.02	0.016	-0.005	32.41	33.15	370.27	-3081.48	59.77	-16.65	-0.01	-0.12	19.07	-0.03	9.03	-162.87	-1.20	26.99	25.12	26.32	29.96	22.13	-3112.87	1.66	0.000	10.00	19.00	0.000	26.93	0.00
70.97	-0.02	0.025	-0.003	32.42	31.07	371.49	-3082.56	60.18	-15.96	-0.01	-0.12	19.10	0.09	17.58	-55.99	-1.58	27.05	25.09	26.32	29.99	22.15	-3112.87	1.66	0.000	10.00	19.00	0.000	26.94	0.00
70.98	0.02	0.018	-0.006	32.42	27.43	372.44	-3081.15	59.59	-17.47	-0.01	-0.12	19.11	0.09	4.15	49.57	-0.35	27.04	25.05	26.28	29.97	22.16	-3112.87	1.66	0.000	10.00	19.00	0.000	26.92	0.00
70.99	-0.00	0.012	0.001	32.41	27.33	371.69	-3079.83	59.18	-16.86	-0.01	-0.12	19.10	0.09	10.25	-3.21	-11.10	27.07	25.10	26.32	29.99	22.15	-3112.87	1.66	0.000	10.00	19.00	0.000	26.92	0.00
71.00	-0.02	0.010	0.007	32.41	26.70	370.83	-3079.64	58.28	-16.61	-0.01	-0.12	19.10	-0.27	6.59	19.22	0.69	27.07	25.13	26.33	30.00	22.17	-3112.87	1.66	0.000	10.00	19.00	0.000	26.94	0.00
